PDCODE;SALEDATE;CLIENTCODE;QTY;UNITVAL;TOTALVAL
002;06/06/2022;155;5;29.75;148.75
095;07/06/2022;118;10;5.2;52
079;07/06/2022;045;1;50;50
029;07/06/2022;045;4;13.6;54.4
029;07/06/2022;089;1;13.6;13.6
029;07/06/2022;074;1;12.9;12.9
025;07/06/2022;074;1;16.32;16.32
002;07/06/2022;107;10;29.75;297.5
002;07/06/2022;089;8;29.75;238
002;07/06/2022;083;4;29.75;119
002;07/06/2022;132;3;29.75;89.25
002;07/06/2022;018;3;29.75;89.25
002;07/06/2022;045;2;29.75;59.5
002;07/06/2022;074;2;28.6;57.2
015;07/06/2022;074;2;13.08;26.16
013;07/06/2022;045;3;35;105
122;07/06/2022;132;0.889;42.5;37.7825
114;07/06/2022;132;1.149;25.5;29.2995
001;07/06/2022;074;6;16.4;98.4
001;07/06/2022;118;1;16.8;16.8
097;07/06/2022;074;1.405;71.4;100.317
097;07/06/2022;045;1.15;71.4;82.11
040;07/06/2022;132;0.26;130;33.8
017;07/06/2022;074;1;11.44;11.44
029;08/06/2022;144;4;13.6;54.4
029;08/06/2022;156;1;13.6;13.6
002;08/06/2022;147;10;29.75;297.5
002;08/06/2022;144;2;29.75;59.5
002;08/06/2022;156;1;29.75;29.75
013;08/06/2022;054;7;41;287
133;08/06/2022;144;0.5;55.25;27.625
097;08/06/2022;054;0.752;85;63.92
028;08/06/2022;054;2;16;32
019;08/06/2022;156;1;10.2;10.2
017;08/06/2022;054;2;14;28
079;09/06/2022;129;0.5;50;25
079;09/06/2022;045;0.5;50;25
071;09/06/2022;069;6.4;37.19;238.016
029;09/06/2022;157;4;13.6;54.4
029;09/06/2022;129;2;13.6;27.2
029;09/06/2022;033;1;13.6;13.6
025;09/06/2022;131;2;17;34
002;09/06/2022;008;17;29.75;505.75
002;09/06/2022;033;6;29.75;178.5
002;09/06/2022;045;4;29.75;119
002;09/06/2022;157;3;29.75;89.25
002;09/06/2022;129;3;29.75;89.25
002;09/06/2022;131;1;29.75;29.75
015;09/06/2022;157;4;13.6;54.4
015;09/06/2022;131;1;13.6;13.6
013;09/06/2022;157;2;35;70
013;09/06/2022;033;1;35;35
013;09/06/2022;131;1;35;35
122;09/06/2022;131;1.772;42.5;75.31
122;09/06/2022;045;1.065;42.5;45.2625
122;09/06/2022;033;0.211;42.5;8.9675
114;09/06/2022;045;8.407;25.5;214.3785
112;09/06/2022;069;0.3;56.67;17.001
130;09/06/2022;157;2.215;40;88.6
110;09/06/2022;069;2.16;37.78;81.6048
109;09/06/2022;069;0.5;63.54;31.77
097;09/06/2022;069;1.406;71.4;100.3884
096;09/06/2022;069;1.5;39;58.5
096;09/06/2022;131;1;39;39
040;09/06/2022;069;0.334;130;43.42
027;09/06/2022;008;3;25;75
023;09/06/2022;131;5;12.75;63.75
022;09/06/2022;157;4;10.2;40.8
079;10/06/2022;044;6;50;300
079;10/06/2022;159;1;50;50
029;10/06/2022;159;1;13.6;13.6
002;10/06/2022;044;15;29.75;446.25
002;10/06/2022;020;15;29.75;446.25
002;10/06/2022;031;4;29.75;119
002;10/06/2022;156;3;29.75;89.25
002;10/06/2022;159;1;29.75;29.75
015;10/06/2022;031;1;13.6;13.6
015;10/06/2022;159;1;13.6;13.6
015;10/06/2022;158;1;13.6;13.6
013;10/06/2022;159;1;35;35
122;10/06/2022;159;0.389;42.5;16.5325
122;10/06/2022;158;0.33;42.5;14.025
012;10/06/2022;159;2;19.55;39.1
012;10/06/2022;158;2;19.55;39.1
114;10/06/2022;031;1.277;25.5;32.5635
114;10/06/2022;159;1.455;25.5;37.1025
114;10/06/2022;158;0.475;25.5;12.1125
001;10/06/2022;159;2;16.8;33.6
001;10/06/2022;158;2;16.8;33.6
134;10/06/2022;141;3;55;165
125;10/06/2022;159;0.434;85;36.89
097;10/06/2022;031;1.129;71.4;80.6106
097;10/06/2022;031;0.223;71.4;15.9222
097;10/06/2022;159;0.197;71.4;14.0658
096;10/06/2022;130;4;39;156
094;10/06/2022;159;2;12.75;25.5
085;10/06/2022;159;1;12.75;12.75
080;10/06/2022;159;1;12.75;12.75
075;10/06/2022;158;1;25.42;25.42
023;10/06/2022;159;2;12.75;25.5
022;10/06/2022;159;6;10.2;61.2
019;10/06/2022;141;1;10.2;10.2
019;10/06/2022;159;1;10.2;10.2
029;11/06/2022;073;9;13.6;122.4
002;11/06/2022;086;5;29.75;148.75
002;11/06/2022;073;1;29.75;29.75
015;11/06/2022;086;4;13.6;54.4
029;13/06/2022;010;2;13.6;27.2
002;13/06/2022;016;3;29.75;89.25
002;13/06/2022;010;3;29.75;89.25
002;13/06/2022;037;2;29.75;59.5
002;13/06/2022;071;2;29.75;59.5
001;13/06/2022;117;1;16.8;16.8
029;14/06/2022;074;2;12.9;25.8
025;14/06/2022;152;1;17;17
002;14/06/2022;132;4;29.75;119
002;14/06/2022;125;3;29.75;89.25
002;14/06/2022;048;2;29.75;59.5
015;14/06/2022;074;2;13.08;26.16
135;14/06/2022;152;2;6;12
013;14/06/2022;074;1;32;32
122;14/06/2022;132;0.856;42.5;36.38
116;14/06/2022;152;1;29.75;29.75
115;14/06/2022;152;1;29.75;29.75
001;14/06/2022;074;6;16.4;98.4
021;14/06/2022;074;1;16.4;16.4
095;15/06/2022;118;10;5.53;55.3
079;15/06/2022;063;2;40;80
079;15/06/2022;045;1;50;50
029;15/06/2022;063;5;13.6;68
029;15/06/2022;129;3;13.6;40.8
025;15/06/2022;084;3;17;51
002;15/06/2022;063;10;29.75;297.5
002;15/06/2022;045;8;29.75;238
002;15/06/2022;129;3;29.75;89.25
002;15/06/2022;084;2;29.75;59.5
015;15/06/2022;084;4;13.6;54.4
012;15/06/2022;084;4;19.55;78.2
114;15/06/2022;045;8.849;25.5;225.6495
001;15/06/2022;084;20;16.8;336
130;15/06/2022;063;3.186;40;127.44
021;15/06/2022;084;2;17;34
095;16/06/2022;117;15;5.2;78
095;16/06/2022;114;10;5.2;52
002;16/06/2022;020;15;29.75;446.25
002;16/06/2022;089;7;29.75;208.25
002;16/06/2022;008;7;29.75;208.25
002;16/06/2022;016;3;29.75;89.25
013;16/06/2022;089;1;35;35
027;16/06/2022;008;3;25;75
029;17/06/2022;026;30;13.6;408
029;17/06/2022;157;5;13.6;68
002;17/06/2022;026;80;28.9;2312
002;17/06/2022;147;12;29.75;357
002;17/06/2022;028;10;29.75;297.5
002;17/06/2022;157;2;29.75;59.5
015;17/06/2022;028;15;13.6;204
015;17/06/2022;157;10;13.6;136
015;17/06/2022;154;6;13.6;81.6
013;17/06/2022;028;3;35;105
122;17/06/2022;026;15.034;42.5;638.945
122;17/06/2022;157;1.206;42.5;51.255
114;17/06/2022;026;15.063;25.5;384.1065
001;17/06/2022;157;10;16.8;168
001;17/06/2022;014;6;16.8;100.8
097;17/06/2022;157;2.133;71.4;152.2962
097;17/06/2022;014;0.489;71.4;34.9146
085;17/06/2022;026;32.15;12.75;409.9125
085;17/06/2022;154;12;12.75;153
068;17/06/2022;157;2;10.2;20.4
040;17/06/2022;157;0.2;130;26
023;17/06/2022;157;10;12.75;127.5
021;17/06/2022;157;1;17;17
019;17/06/2022;028;4;10.2;40.8
079;18/06/2022;034;0.5;51;25.5
071;18/06/2022;069;4.8;37.19;178.512
030;18/06/2022;069;0.675;60.35;40.73625
002;18/06/2022;013;10;29.75;297.5
002;18/06/2022;063;7;29.75;208.25
015;18/06/2022;152;1;13.6;13.6
135;18/06/2022;152;10;6;60
114;18/06/2022;045;2.145;25.5;54.6975
001;18/06/2022;013;5;16.8;84
001;18/06/2022;152;1;16.8;16.8
130;18/06/2022;063;2.816;39.95;112.4992
111;18/06/2022;069;0.8;44.41;35.528
110;18/06/2022;069;1.44;37.78;54.4032
097;18/06/2022;069;0.635;71.4;45.339
097;18/06/2022;013;0.26;71.4;18.564
096;18/06/2022;069;1;39;39
094;18/06/2022;063;8.53;12.75;108.7575
085;18/06/2022;034;6;12.75;76.5
070;18/06/2022;069;1.2;39;46.8
027;18/06/2022;063;12;25;300
079;20/06/2022;163;3;50;150
063;20/06/2022;162;0.584;42.5;24.82
039;20/06/2022;057;1;25.6;25.6
029;20/06/2022;162;3;13.6;40.8
029;20/06/2022;010;1;13.6;13.6
029;20/06/2022;161;1;13.6;13.6
025;20/06/2022;057;1;16;16
002;20/06/2022;010;5;29.75;148.75
002;20/06/2022;161;2;29.75;59.5
015;20/06/2022;162;3;13.6;40.8
015;20/06/2022;161;1;13.6;13.6
135;20/06/2022;057;10;4.8;48
135;20/06/2022;057;2;6;12
001;20/06/2022;162;3;16.8;50.4
125;20/06/2022;162;0.6541;85;55.5985
097;20/06/2022;162;0.5412;71.4;38.64168
096;20/06/2022;161;0.5;39;19.5
075;20/06/2022;162;3;25.42;76.26
068;20/06/2022;057;1;9.6;9.6
021;20/06/2022;162;3;17;51
017;20/06/2022;162;3;11.9;35.7
017;20/06/2022;057;1;11.2;11.2
079;22/06/2022;045;1;50;50
002;22/06/2022;045;8;29.75;238
002;22/06/2022;164;2;29.75;59.5
114;22/06/2022;045;6.25;25.5;159.375
095;23/06/2022;067;2;5.2;10.4
079;23/06/2022;163;1;50;50
079;23/06/2022;067;0.5;50;25
029;23/06/2022;067;1;13.6;13.6
025;23/06/2022;067;1;17;17
002;23/06/2022;008;7;29.75;208.25
002;23/06/2022;067;1;29.75;29.75
131;23/06/2022;136;1;14;14
013;23/06/2022;067;1;35;35
122;23/06/2022;163;0.302;42.5;12.835
114;23/06/2022;067;1.403;25.5;35.7765
114;23/06/2022;163;0.45;25.5;11.475
080;23/06/2022;067;1;12.75;12.75
075;23/06/2022;067;1;25.42;25.42
068;23/06/2022;067;1;10.2;10.2
027;23/06/2022;008;3;25;75
022;23/06/2022;067;3;10.2;30.6
021;23/06/2022;067;2;17;34
019;23/06/2022;067;1;10.2;10.2
003;23/06/2022;156;3;29.75;89.25
079;24/06/2022;163;1;50;50
079;24/06/2022;131;0.5;42.5;21.25
079;24/06/2022;163;0.5;42.5;21.25
039;24/06/2022;057;1;25.6;25.6
029;24/06/2022;149;20;13.6;272
029;24/06/2022;131;3;13.6;40.8
025;24/06/2022;131;3;17;51
002;24/06/2022;020;15;29.75;446.25
002;24/06/2022;147;10;29.75;297.5
002;24/06/2022;089;8;29.75;238
002;24/06/2022;142;3;29.75;89.25
002;24/06/2022;131;2;29.75;59.5
015;24/06/2022;131;2;13.6;27.2
013;24/06/2022;142;3;35;105
013;24/06/2022;131;1;35;35
122;24/06/2022;142;5.015;42.5;213.1375
012;24/06/2022;142;8;19.55;156.4
114;24/06/2022;142;3.072;25.5;78.336
114;24/06/2022;131;0.679;25.5;17.3145
001;24/06/2022;142;15;16.8;252
130;24/06/2022;057;0.287;37.6;10.7912
129;24/06/2022;163;1;9;9
125;24/06/2022;057;0.548;80;43.84
096;24/06/2022;131;2;39;78
094;24/06/2022;142;5;12.75;63.75
085;24/06/2022;142;10;12.75;127.5
080;24/06/2022;142;5;12.75;63.75
040;24/06/2022;142;0.45;130;58.5
028;24/06/2022;057;1;12.8;12.8
027;24/06/2022;142;1;29;29
023;24/06/2022;131;7;12.75;89.25
023;24/06/2022;057;1;12;12
019;24/06/2022;057;1;9.6;9.6
019;24/06/2022;057;1;9.6;9.6
029;25/06/2022;132;3;13.6;40.8
002;25/06/2022;132;4;29.75;119
122;25/06/2022;132;0.68;42.5;28.9
114;25/06/2022;132;1.296;25.5;33.048
040;25/06/2022;132;0.23;130;29.9
079;27/06/2022;163;3;42.5;127.5
079;27/06/2022;167;2;42.5;85
079;27/06/2022;063;2;42.5;85
079;27/06/2022;163;1;42.5;42.5
079;27/06/2022;129;1;42.5;42.5
079;27/06/2022;146;0.5;55;27.5
071;27/06/2022;069;4.8;37.19;178.512
030;27/06/2022;069;0.45;60.35;27.1575
029;27/06/2022;077;6;13.6;81.6
029;27/06/2022;063;4;13.6;54.4
029;27/06/2022;166;2;13.6;27.2
029;27/06/2022;146;1;16;16
029;27/06/2022;129;1;13.6;13.6
025;27/06/2022;152;2;17;34
002;27/06/2022;063;6;29.75;178.5
002;27/06/2022;016;2;29.75;59.5
002;27/06/2022;129;2;29.75;59.5
135;27/06/2022;152;6;6;36
122;27/06/2022;166;1.063;42.5;45.1775
122;27/06/2022;163;0.304;42.5;12.92
012;27/06/2022;166;2;19.55;39.1
114;27/06/2022;163;0.4;25.5;10.2
104;27/06/2022;163;1;6;6
104;27/06/2022;163;1;6;6
104;27/06/2022;163;1;5.1;5.1
001;27/06/2022;166;3;16.8;50.4
130;27/06/2022;063;5.575;39.95;222.72125
130;27/06/2022;166;0.568;40;22.72
111;27/06/2022;069;0.8;44.41;35.528
110;27/06/2022;069;1.44;37.78;54.4032
097;27/06/2022;069;0.98;71.4;69.972
097;27/06/2022;166;0.456;71.4;32.5584
096;27/06/2022;069;0.5;39;19.5
085;27/06/2022;166;2;12.75;25.5
028;27/06/2022;166;3;13.6;40.8
027;27/06/2022;063;8;25;200
021;27/06/2022;166;2;17;34
029;28/06/2022;074;1;12.9;12.9
002;28/06/2022;074;2;28.6;57.2
012;28/06/2022;074;2;17.96;35.92
097;28/06/2022;074;0.975;71.4;69.615
096;28/06/2022;130;4;39;156
075;28/06/2022;074;1;25.42;25.42
021;28/06/2022;074;2;16.4;32.8
017;28/06/2022;074;1;11.44;11.44
095;29/06/2022;118;10;5.2;52
074;29/06/2022;123;1;25.42;25.42
029;29/06/2022;073;9;13.6;122.4
029;29/06/2022;144;4;13.6;54.4
029;29/06/2022;123;4;13.6;54.4
029;29/06/2022;010;3;13.6;40.8
029;29/06/2022;054;1;16;16
025;29/06/2022;054;1;20;20
002;29/06/2022;054;15;37.5;562.5
002;29/06/2022;045;8;29.75;238
002;29/06/2022;123;6;29.75;178.5
002;29/06/2022;010;4;29.75;119
002;29/06/2022;125;3;29.75;89.25
002;29/06/2022;016;2;29.75;59.5
002;29/06/2022;073;2;29.75;59.5
002;29/06/2022;144;2;29.75;59.5
015;29/06/2022;123;1;13.6;13.6
122;29/06/2022;045;1.2;42.5;51
012;29/06/2022;144;4;19.55;78.2
012;29/06/2022;123;2;19.55;39.1
114;29/06/2022;045;6.64;25.5;169.32
001;29/06/2022;144;4;16.8;67.2
001;29/06/2022;123;4;16.8;67.2
001;29/06/2022;118;1;16.8;16.8
139;29/06/2022;073;1;42.5;42.5
139;29/06/2022;163;1;42.5;42.5
097;29/06/2022;060;1.875;84;157.5
097;29/06/2022;123;0.561;71.4;40.0554
075;29/06/2022;123;2;25.42;50.84
076;30/06/2022;159;0.1;153;15.3
076;30/06/2022;057;0.1;144;14.4
063;30/06/2022;159;0.37;42.5;15.725
004;30/06/2022;057;1;36;36
025;30/06/2022;057;1;16;16
002;30/06/2022;020;15;29.75;446.25
002;30/06/2022;008;7;29.75;208.25
002;30/06/2022;013;5;29.75;148.75
002;30/06/2022;014;2;29.75;59.5
002;30/06/2022;057;1;30;30
002;30/06/2022;159;1;29.75;29.75
015;30/06/2022;159;1;13.6;13.6
145;30/06/2022;159;0.5;66.6;33.3
143;30/06/2022;159;3;12.5;37.5
142;30/06/2022;159;1;27;27
013;30/06/2022;159;1;35;35
114;30/06/2022;159;0.849;25.5;21.6495
114;30/06/2022;057;0.89;24;21.36
114;30/06/2022;163;0.333;25.5;8.4915
104;30/06/2022;163;1;6;6
001;30/06/2022;057;2;16.8;33.6
141;30/06/2022;159;0.5;36;18
139;30/06/2022;163;3;42.5;127.5
125;30/06/2022;057;0.37;80;29.6
028;30/06/2022;057;1;12.8;12.8
027;30/06/2022;008;3;25;75
023;30/06/2022;057;2;12;24
022;30/06/2022;159;12;10.2;122.4
019;30/06/2022;159;2;10.2;20.4
019;30/06/2022;159;1;10.2;10.2
095;01/07/2022;102;40;5.2;208
030;01/07/2022;026;5.29;60.35;319.2515
002;01/07/2022;026;80;29.8;2384
015;01/07/2022;154;10;13.6;136
122;01/07/2022;026;15.19;42.5;645.575
012;01/07/2022;154;3;19.55;58.65
114;01/07/2022;026;15.26;25.5;389.13
130;01/07/2022;154;2.725;39.95;108.86375
070;01/07/2022;026;15;39;585
029;02/07/2022;129;4;13.6;54.4
025;02/07/2022;152;4;17;68
002;02/07/2022;147;12;29.75;357
002;02/07/2022;063;8;29.75;238
002;02/07/2022;156;5;29.75;148.75
002;02/07/2022;129;1;29.75;29.75
115;02/07/2022;152;1;29.75;29.75
001;02/07/2022;152;2;16.8;33.6
130;02/07/2022;063;3.4;40;136
027;02/07/2022;063;8;25;200
022;02/07/2022;152;1;10.2;10.2
021;02/07/2022;152;1;17;17
071;04/07/2022;069;4.8;37.19;178.512
097;04/07/2022;069;1.487;71.4;106.1718
096;04/07/2022;069;1;39;39
070;04/07/2022;069;1.2;39;46.8
095;05/07/2022;083;6;5.2;31.2
079;05/07/2022;091;2;50;100
030;05/07/2022;083;0.434;60.35;26.1919
030;05/07/2022;074;0.428;60.35;25.8298
025;05/07/2022;074;4;16.32;65.28
002;05/07/2022;127;4;29.75;119
002;05/07/2022;083;4;29.75;119
002;05/07/2022;037;3;29.75;89.25
002;05/07/2022;048;2;29.75;59.5
002;05/07/2022;074;1;28.9;28.9
015;05/07/2022;091;6;13.6;81.6
015;05/07/2022;083;3;13.6;40.8
015;05/07/2022;166;2;13.6;27.2
146;05/07/2022;166;2;10.2;20.4
013;05/07/2022;048;1;35;35
122;05/07/2022;166;0.517;42.5;21.9725
012;05/07/2022;166;2;19.55;39.1
114;05/07/2022;166;1.155;25.5;29.4525
001;05/07/2022;074;8;16.4;131.2
139;05/07/2022;091;1;42.5;42.5
130;05/07/2022;166;0.837;39.95;33.43815
097;05/07/2022;074;0.886;71.4;63.2604
085;05/07/2022;166;2;12.75;25.5
080;05/07/2022;166;2;12.75;25.5
075;05/07/2022;074;4;25.42;101.68
028;05/07/2022;083;1;13.6;13.6
023;05/07/2022;166;2;12.75;25.5
022;05/07/2022;166;2;10.2;20.4
021;05/07/2022;074;1;16.4;16.4
019;05/07/2022;166;2;10.2;20.4
002;06/07/2022;028;16;29.75;476
002;06/07/2022;071;2;29.75;59.5
013;06/07/2022;028;4;35;140
001;06/07/2022;140;1;16.8;16.8
139;06/07/2022;163;4;42.5;170
130;06/07/2022;140;1.113;40;44.52
096;06/07/2022;071;0.5;39;19.5
029;07/07/2022;129;1;15.91;15.91
002;07/07/2022;020;5;29.75;148.75
002;07/07/2022;129;4;29.75;119
002;07/07/2022;144;3;29.75;89.25
002;07/07/2022;062;2;29.75;59.5
002;07/07/2022;170;1;29.75;29.75
122;07/07/2022;170;0.164;42.5;6.97
114;07/07/2022;170;0.41;25.5;10.455
096;07/07/2022;020;2;39;78
040;07/07/2022;020;0.09;130;11.7
095;08/07/2022;171;2;5.2;10.4
079;08/07/2022;099;1;50;50
063;08/07/2022;171;0.439;42.5;18.6575
004;08/07/2022;171;1;38.25;38.25
031;08/07/2022;171;1;38.25;38.25
030;08/07/2022;073;2.186;60.35;131.9251
030;08/07/2022;022;1.013;60.35;61.13455
030;08/07/2022;172;0.931;60.35;56.18585
030;08/07/2022;171;0.483;60.35;29.14905
025;08/07/2022;171;3;17;51
002;08/07/2022;147;12;29.75;357
002;08/07/2022;022;8;29.75;238
002;08/07/2022;008;7;29.75;208.25
002;08/07/2022;052;5;29.75;148.75
002;08/07/2022;073;2;29.75;59.5
002;08/07/2022;171;2;29.75;59.5
015;08/07/2022;052;2;13.6;27.2
015;08/07/2022;171;2;13.6;27.2
137;08/07/2022;052;2;10.2;20.4
116;08/07/2022;171;1;29.75;29.75
115;08/07/2022;171;1;29.75;29.75
114;08/07/2022;022;3.2;25.5;81.6
114;08/07/2022;052;1.615;25.5;41.1825
001;08/07/2022;099;6;16.8;100.8
001;08/07/2022;052;4;16.8;67.2
001;08/07/2022;171;2;16.8;33.6
141;08/07/2022;052;2;37.8;75.6
141;08/07/2022;172;1;35.7;35.7
134;08/07/2022;141;3;55;165
130;08/07/2022;172;5.764;39.95;230.2718
125;08/07/2022;099;1.013;85;86.105
094;08/07/2022;171;3;12.75;38.25
085;08/07/2022;171;3;12.75;38.25
080;08/07/2022;171;3;12.75;38.25
075;08/07/2022;171;1;25.42;25.42
070;08/07/2022;172;2;42.5;85
068;08/07/2022;171;1;10.2;10.2
027;08/07/2022;008;4;25;100
027;08/07/2022;171;2;28.9;57.8
023;08/07/2022;099;4;12.75;51
022;08/07/2022;171;2;10.2;20.4
021;08/07/2022;171;3;17;51
019;08/07/2022;171;4;10.2;40.8
017;08/07/2022;099;4;11.9;47.6
017;08/07/2022;171;2;11.9;23.8
071;09/07/2022;069;3.2;37.18;118.976
030;09/07/2022;010;0.497;60.35;29.99395
030;09/07/2022;069;0.489;60.35;29.51115
002;09/07/2022;013;10;29.75;297.5
002;09/07/2022;172;7;29.75;208.25
002;09/07/2022;010;4;29.75;119
002;09/07/2022;016;3;29.75;89.25
002;09/07/2022;161;3;29.75;89.25
122;09/07/2022;163;0.417;42.5;17.7225
114;09/07/2022;163;0.302;25.5;7.701
141;09/07/2022;163;4;37.8;151.2
111;09/07/2022;069;0.8;44.41;35.528
110;09/07/2022;069;1.44;37.78;54.4032
097;09/07/2022;069;0.442;71.4;31.5588
096;09/07/2022;069;1;39;39
027;09/07/2022;172;12;25;300
027;09/07/2022;013;4;29;116
095;11/07/2022;173;1;5.2;5.2
079;11/07/2022;175;1;50;50
076;11/07/2022;175;0.1;153;15.3
074;11/07/2022;174;1;25.42;25.42
030;11/07/2022;173;0.499;60.35;30.11465
025;11/07/2022;174;1;17;17
002;11/07/2022;174;2;29.75;59.5
002;11/07/2022;173;2;29.75;59.5
146;11/07/2022;173;2;10.2;20.4
122;11/07/2022;132;1.091;42.5;46.3675
122;11/07/2022;173;1.116;42.5;47.43
122;11/07/2022;163;0.417;42.5;17.7225
012;11/07/2022;174;1;19.55;19.55
114;11/07/2022;132;1.34;25.5;34.17
114;11/07/2022;174;1.21;25.5;30.855
114;11/07/2022;163;0.302;25.5;7.701
001;11/07/2022;173;6;16.8;100.8
141;11/07/2022;163;4;37.8;151.2
141;11/07/2022;175;1;37.8;37.8
096;11/07/2022;130;4;39;156
085;11/07/2022;173;4;12.75;51
075;11/07/2022;174;1;25.42;25.42
028;11/07/2022;175;1;13.6;13.6
028;11/07/2022;174;1;13.6;13.6
023;11/07/2022;173;4;12.75;51
023;11/07/2022;175;1;12.75;12.75
021;11/07/2022;069;2;17;34
019;11/07/2022;173;2;10.2;20.4
017;11/07/2022;175;1;11.9;11.9
016;11/07/2022;173;3;12.75;38.25
095;12/07/2022;117;10;5.2;52
095;12/07/2022;084;2;5.2;10.4
025;12/07/2022;084;3;17;51
002;12/07/2022;107;3;29.75;89.25
002;12/07/2022;084;2;29.5;59
015;12/07/2022;084;4;13.6;54.4
137;12/07/2022;084;2;10.2;20.4
012;12/07/2022;084;6;19.55;117.3
001;12/07/2022;084;20;16.8;336
001;12/07/2022;117;1;16.8;16.8
085;12/07/2022;084;2;12.75;25.5
080;12/07/2022;084;2;12.75;25.5
095;13/07/2022;114;10;5.2;52
079;13/07/2022;045;1;50;50
030;13/07/2022;033;0.246;60.35;14.8461
025;13/07/2022;131;1;17;17
002;13/07/2022;033;6;29.75;178.5
002;13/07/2022;045;6;29.75;178.5
002;13/07/2022;174;4;29.75;119
002;13/07/2022;125;3;29.75;89.25
002;13/07/2022;114;1;29.75;29.75
002;13/07/2022;131;1;29.75;29.75
015;13/07/2022;131;1;13.6;13.6
146;13/07/2022;173;3;10.2;30.6
137;13/07/2022;173;2;10.2;20.4
013;13/07/2022;131;1;35;35
013;13/07/2022;033;1;35;35
122;13/07/2022;045;2;42.5;85
122;13/07/2022;173;1.298;42.5;55.165
114;13/07/2022;045;9.605;25.5;244.9275
114;13/07/2022;131;0.732;25.5;18.666
114;13/07/2022;173;0.614;25.5;15.657
096;13/07/2022;131;1;39;39
075;13/07/2022;174;1;25.42;25.42
040;13/07/2022;033;0.11;130;14.3
028;13/07/2022;174;1;13.6;13.6
023;13/07/2022;131;3;12.75;38.25
023;13/07/2022;173;2;12.75;25.5
022;13/07/2022;173;2;10.2;20.4
019;13/07/2022;173;6;10.2;61.2
017;13/07/2022;174;1;11.9;11.9
079;14/07/2022;176;5;50;250
030;14/07/2022;014;0.659;60.35;39.77065
030;14/07/2022;033;0.246;60.35;14.8461
030;14/07/2022;152;0.221;60.35;13.33735
025;14/07/2022;152;2;17;34
002;14/07/2022;020;10;29.75;297.5
002;14/07/2022;008;7;29.75;208.25
002;14/07/2022;142;6;29.75;178.5
002;14/07/2022;033;6;29.75;178.5
002;14/07/2022;148;4;29.75;119
002;14/07/2022;148;4;29.75;119
015;14/07/2022;148;3;13.6;40.8
145;14/07/2022;148;0.5;54;27
142;14/07/2022;148;1;27;27
135;14/07/2022;152;4;6;24
013;14/07/2022;142;2;35;70
013;14/07/2022;033;1;35;35
122;14/07/2022;142;5.166;42.5;219.555
122;14/07/2022;148;0.616;42.5;26.18
012;14/07/2022;014;3;19.55;58.65
115;14/07/2022;152;1;29.75;29.75
114;14/07/2022;142;6.15;25.5;156.825
114;14/07/2022;148;0.9;25.5;22.95
001;14/07/2022;014;6;16.8;100.8
001;14/07/2022;152;2;16.8;33.6
125;14/07/2022;152;0.212;85;18.02
097;14/07/2022;014;0.932;71.4;66.5448
097;14/07/2022;148;0.47;71.4;33.558
085;14/07/2022;142;10;12.75;127.5
068;14/07/2022;148;1;10.2;10.2
040;14/07/2022;020;0.26;130;33.8
040;14/07/2022;152;0.212;130;27.56
040;14/07/2022;033;0.11;130;14.3
027;14/07/2022;008;5;25;125
095;15/07/2022;110;50;5.2;260
079;15/07/2022;057;1;55.1;55.1
079;15/07/2022;163;0.2251;55;12.3805
039;15/07/2022;057;1;25.6;25.6
030;15/07/2022;172;0.998;60.35;60.2293
030;15/07/2022;132;0.63;60.35;38.0205
002;15/07/2022;172;9;29.75;267.75
002;15/07/2022;132;1;29.75;29.75
002;15/07/2022;166;1;29.75;29.75
018;15/07/2022;057;2;36;72
015;15/07/2022;154;10;13.6;136
122;15/07/2022;166;0.575;42.5;24.4375
122;15/07/2022;166;0.304;42.5;12.92
114;15/07/2022;166;0.388;25.5;9.894
001;15/07/2022;166;2;16.8;33.6
001;15/07/2022;057;1;16.8;16.8
130;15/07/2022;172;6.12;39.95;244.494
130;15/07/2022;099;1.116;39.95;44.5842
125;15/07/2022;057;0.233;80;18.64
094;15/07/2022;172;4;12.75;51
085;15/07/2022;154;10;12.75;127.5
080;15/07/2022;099;4;12.75;51
075;15/07/2022;099;1;25.42;25.42
040;15/07/2022;132;0.23;130;29.9
028;15/07/2022;099;4;13.6;54.4
028;15/07/2022;057;1;12.8;12.8
027;15/07/2022;172;9;25;225
023;15/07/2022;099;15;12.75;191.25
019;15/07/2022;057;1;9.6;9.6
079;16/07/2022;162;2;50;100
071;16/07/2022;069;6.4;37.19;238.016
031;16/07/2022;172;1;38.25;38.25
030;16/07/2022;069;1.022;60.35;61.6777
002;16/07/2022;089;8;29.75;238
002;16/07/2022;016;2;29.75;59.5
131;16/07/2022;045;2;14;28
013;16/07/2022;089;1;35;35
111;16/07/2022;069;0.8;44.41;35.528
110;16/07/2022;069;2.16;37.78;81.6048
097;16/07/2022;069;1.517;71.4;108.3138
096;16/07/2022;069;1;39;39
030;18/07/2022;060;0.285;60.35;17.19975
002;18/07/2022;148;4;29.75;119
002;18/07/2022;132;3;29.75;89.25
002;18/07/2022;060;1;29.75;29.75
015;18/07/2022;060;2;13.6;27.2
122;18/07/2022;132;0.591;42.5;25.1175
040;18/07/2022;132;0.205;130;26.65
021;18/07/2022;060;2;17;34
030;19/07/2022;074;0.707;71;50.197
025;19/07/2022;074;3;16.32;48.96
002;19/07/2022;054;5;29.75;148.75
002;19/07/2022;156;4;29.75;119
